Gene	Protein.class	TF	Transporters	Receptors	Enzymes	Peptidase	Kinase	Cancer	RBP
ASIC5	Predicted membrane proteins, Transporters	0	1	0	0	0	0	0	0
TAS2R31	G-protein coupled receptors, Predicted membrane proteins	0	0	1	0	0	0	0	0
DND1	Predicted intracellular proteins	0	0	0	0	0	0	0	1
SALL3	Plasma proteins, Predicted intracellular proteins, Transcription factors	1	0	0	0	0	0	0	0
RP11-73M18.2	Predicted intracellular proteins	0	0	0	0	0	0	0	0
AP003419.11	Predicted intracellular proteins	0	0	0	0	0	0	0	0
POLG2	Disease related genes, Enzymes, Potential drug targets, Predicted intracellular proteins	0	0	0	1	0	0	0	0
SMIM10L1	Predicted intracellular proteins	0	0	0	0	0	0	0	0
OR13A1	G-protein coupled receptors, Predicted membrane proteins	0	0	1	0	0	0	0	0
RP11-286N22.8	Predicted intracellular proteins	0	0	0	0	0	0	0	0
MTRNR2L1	Predicted intracellular proteins	0	0	0	0	0	0	0	0
RP13-672B3.2	Predicted intracellular proteins	0	0	0	0	0	0	0	0
CLEC12B	Predicted membrane proteins	0	0	0	0	0	0	0	0
LIMS4	Predicted intracellular proteins	0	0	0	0	0	0	0	0
ZNF350	Predicted intracellular proteins, Transcription factors	1	0	0	0	0	0	0	0
PGA5	Enzymes, Predicted intracellular proteins, Predicted secreted proteins	0	0	0	1	1	0	0	0
STH	Predicted intracellular proteins	0	0	0	0	0	0	0	0
ZNF253	Predicted intracellular proteins, Transcription factors	1	0	0	0	0	0	0	0
KLRF2	Predicted membrane proteins	0	0	0	0	0	0	0	0
C17orf100	Predicted intracellular proteins	0	0	0	0	0	0	0	0
CAPNS2	Predicted intracellular proteins	0	0	0	0	0	0	0	0
CTD-2140B24.4	Predicted intracellular proteins	0	0	0	0	0	0	0	0
SLC5A8	Predicted membrane proteins	0	1	0	0	0	0	0	0
MTRNR2L7	Predicted intracellular proteins	0	0	0	0	0	0	0	0
LIMS3	Predicted intracellular proteins	0	0	0	0	0	0	0	0
KHDC1L	Predicted intracellular proteins	0	0	0	0	0	0	0	1
GPR142	G-protein coupled receptors, Predicted membrane proteins	0	0	1	0	0	0	0	0
HP	Cancer-related genes, Disease related genes, Enzymes, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Predicted secreted proteins	0	0	0	1	1	0	1	0
RP11-545J16.1	Predicted membrane proteins	0	0	0	0	0	0	0	0
C11orf97	Predicted intracellular proteins	0	0	0	0	0	0	0	0
KIAA1147	Predicted intracellular proteins	0	0	0	0	0	0	0	0
LSM14A	Cancer-related genes, Predicted intracellular proteins	0	0	0	0	0	0	1	1
NHLRC4	Predicted intracellular proteins	0	0	0	0	0	0	0	0
OR11H12	G-protein coupled receptors, Predicted membrane proteins	0	0	1	0	0	0	0	0
CLLU1	Predicted intracellular proteins	0	0	0	0	0	0	0	0
TAS2R38	G-protein coupled receptors, Predicted membrane proteins, Transporters	0	1	1	0	0	0	0	0
HOXA10-HOXA9	Predicted intracellular proteins	0	0	0	0	0	0	0	0
GATC	Predicted intracellular proteins	0	0	0	0	0	0	0	1
ZBED6	Predicted intracellular proteins, Transcription factors	1	0	0	0	0	0	0	0
MGAM	Enzymes, FDA approved drug targets, Plasma proteins, Predicted membrane proteins	0	0	0	1	0	0	0	0
FNTB	Enzymes, Predicted intracellular proteins	0	0	0	1	0	0	0	0
RP11-762I7.5	Predicted intracellular proteins	0	0	0	0	0	0	0	0
RP11-603J24.9	Predicted intracellular proteins	0	0	0	0	0	0	0	0
ZNF878	Predicted intracellular proteins, Transcription factors	1	0	0	0	0	0	0	0
RPL36A-HNRNPH2	Predicted intracellular proteins	0	0	0	0	0	0	0	0
ZNF625	Predicted intracellular proteins, Transcription factors	1	0	0	0	0	0	0	0
GALNT4	Enzymes, Predicted intracellular proteins	0	0	0	1	0	0	0	0
INAFM1	Predicted intracellular proteins	0	0	0	0	0	0	0	0
CNPY2	Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins	0	0	0	0	0	0	0	0
MGAM2	Enzymes, Predicted membrane proteins	0	0	0	1	0	0	0	0
RP11-162P23.2	Predicted intracellular proteins	0	0	0	0	0	0	0	0
RP11-571M6.15	Predicted intracellular proteins	0	0	0	0	0	0	0	0
CUX1	Cancer-related genes, Predicted intracellular proteins, Predicted membrane proteins, Transcription factors	1	0	0	0	0	0	1	0
TEN1	Predicted intracellular proteins	0	0	0	0	0	0	0	0
LINC00935	Predicted intracellular proteins	0	0	0	0	0	0	0	0
OR9A4	G-protein coupled receptors, Predicted membrane proteins	0	0	1	0	0	0	0	0
MAP1LC3B2	Predicted intracellular proteins	0	0	0	0	0	0	0	0
RP11-347C12.3	Predicted intracellular proteins	0	0	0	0	0	0	0	0
RP11-345J4.3	Predicted intracellular proteins	0	0	0	0	0	0	0	0
PRSS58	Enzymes, Predicted secreted proteins	0	0	0	1	1	0	0	0
CLEC5A	Predicted intracellular proteins, Predicted membrane proteins	0	0	0	0	0	0	0	0
CHURC1	Predicted intracellular proteins	0	0	0	0	0	0	0	0
RP11-644F5.10	Predicted intracellular proteins	0	0	0	0	0	0	0	0
C17orf49	Predicted intracellular proteins	0	0	0	0	0	0	0	0
RTEL1	Disease related genes, Enzymes, Plasma proteins, Potential drug targets, Predicted intracellular proteins	0	0	0	1	0	0	0	0
ZNF578	Predicted intracellular proteins, Transcription factors	1	0	0	0	0	0	0	0
RP11-240B13.2	Predicted membrane proteins	0	0	0	0	0	0	0	0
PDF	Enzymes, Predicted secreted proteins	0	0	0	1	0	0	0	0
RNASE12	Predicted secreted proteins	0	0	0	0	0	0	0	1
OR11H2	G-protein coupled receptors, Predicted membrane proteins	0	0	1	0	0	0	0	0
RP11-574F21.3	Predicted intracellular proteins	0	0	0	0	0	0	0	0
RP11-1012A1.4	Predicted intracellular proteins	0	0	0	0	0	0	0	0
RP11-192H23.4	Predicted intracellular proteins	0	0	0	0	0	0	0	0
SPESP1	Predicted secreted proteins	0	0	0	0	0	0	0	0
RP11-108O10.8	Predicted membrane proteins	0	0	0	0	0	0	0	0
TRIM6-TRIM34	Predicted intracellular proteins	0	0	0	0	0	0	0	0
BCL2L2-PABPN1	Cancer-related genes, Predicted intracellular proteins, Transporters	0	1	0	0	0	0	1	0
SYNJ2BP-COX16	Predicted intracellular proteins	0	0	0	0	0	0	0	0
TRIM34	Predicted intracellular proteins	0	0	0	0	0	0	0	0
CTC-260F20.3	Predicted membrane proteins	0	0	0	0	0	0	0	0
RP11-404P21.8	Predicted intracellular proteins	0	0	0	0	0	0	0	0
C20orf141	Predicted membrane proteins	0	0	0	0	0	0	0	0
CTD-2135J3.4	Predicted intracellular proteins	0	0	0	0	0	0	0	0
RP11-195F19.29	Predicted intracellular proteins	0	0	0	0	0	0	0	0
OR4C13	G-protein coupled receptors, Predicted membrane proteins	0	0	1	0	0	0	0	0
RNASE4	Plasma proteins, Predicted secreted proteins	0	0	0	0	0	0	0	1
MC1R	Disease related genes, G-protein coupled receptors, Potential drug targets, Predicted membrane proteins	0	0	1	0	0	0	0	0
DUXA	Predicted intracellular proteins, Transcription factors	1	0	0	0	0	0	0	0
AC007040.11	Predicted membrane proteins	0	0	0	0	0	0	0	0
CEP95	Predicted intracellular proteins, Predicted membrane proteins	0	0	0	0	0	0	0	0
RP11-407N17.3	Predicted membrane proteins	0	0	0	0	0	0	0	0
TUBB3	Disease related genes, FDA approved drug targets, Plasma proteins, Predicted intracellular proteins	0	0	0	0	0	0	0	0
RP11-934B9.3	Predicted intracellular proteins	0	0	0	0	0	0	0	0
TMEM179	Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins, Transporters	0	1	0	0	0	0	0	0
RP11-47I22.4	Predicted intracellular proteins	0	0	0	0	0	0	0	0
TSPY1	Disease related genes, Predicted intracellular proteins	0	0	0	0	0	0	0	0
TVP23C-CDRT4	Predicted membrane proteins	0	0	0	0	0	0	0	0
FPGT-TNNI3K	Predicted intracellular proteins	0	0	0	0	0	0	0	0
RP11-14J7.7	Predicted secreted proteins	0	0	0	0	0	0	0	0
RP11-371E8.4	Predicted intracellular proteins	0	0	0	0	0	0	0	0
POC1B-GALNT4	Predicted intracellular proteins	0	0	0	0	0	0	0	0
NDUFC2-KCTD14	Predicted intracellular proteins, Predicted membrane proteins	0	0	0	0	0	0	0	0
SMIM6	Predicted membrane proteins	0	0	0	0	0	0	0	0
RP11-298I3.5	Predicted intracellular proteins	0	0	0	0	0	0	0	0
RP11-903H12.5	Predicted secreted proteins	0	0	0	0	0	0	0	0
ITGB3	Cancer-related genes, CD markers, Disease related genes, FDA approved drug targets, Plasma proteins, Predicted membrane proteins, Predicted secreted proteins	0	0	0	0	0	0	1	0
SLC35G6	Predicted membrane proteins, Transporters	0	1	0	0	0	0	0	0
BUB1B-PAK6	Predicted intracellular proteins, RAS pathway related proteins	0	0	0	0	0	0	0	0
ZHX1-C8orf76	Predicted intracellular proteins	0	0	0	0	0	0	0	0
CTD-2116N17.1	Predicted intracellular proteins	0	0	0	0	0	0	0	0
INAFM2	Predicted membrane proteins	0	0	0	0	0	0	0	0
ST20-MTHFS	Predicted intracellular proteins	0	0	0	0	0	0	0	0
RP11-468E2.6	Predicted membrane proteins	0	0	0	0	0	0	0	0
GH1	Cancer-related genes, Candidate cardiovascular disease genes, Disease related genes, Predicted intracellular proteins, Predicted secreted proteins	0	0	0	0	0	0	1	0
TGIF2-C20orf24	Predicted membrane proteins	0	0	0	0	0	0	0	0
LINC01314	Predicted membrane proteins	0	0	0	0	0	0	0	0
THTPA	Enzymes, Predicted intracellular proteins	0	0	0	1	0	0	0	0
MRPL46	Predicted intracellular proteins, Ribosomal proteins	0	0	0	0	0	0	0	1
UBE2Q2L	Predicted intracellular proteins	0	0	0	0	0	0	0	0
BLID	Predicted intracellular proteins	0	0	0	0	0	0	0	0
RP11-812E19.9	Predicted secreted proteins	0	0	0	0	0	0	0	0
RP11-20I23.3	Predicted intracellular proteins	0	0	0	0	0	0	0	0
SLC22A31	Predicted membrane proteins	0	1	0	0	0	0	0	0
LYPD8	Predicted secreted proteins	0	0	0	0	0	0	0	0
RP11-407P15.2	Predicted membrane proteins	0	0	0	0	0	0	0	0
RBM15B	Predicted intracellular proteins	0	0	0	0	0	0	0	1
TGFBR3L	Predicted membrane proteins	0	0	0	0	0	0	0	0
RP11-315D16.2	Predicted intracellular proteins	0	0	0	0	0	0	0	0
HOXB7	Predicted intracellular proteins, Transcription factors	1	0	0	0	0	0	0	0
SPDYE6	Predicted intracellular proteins	0	0	0	0	0	0	0	0
RP11-96O20.4	Predicted intracellular proteins	0	0	0	0	0	0	0	0
CCDC187	Predicted intracellular proteins	0	0	0	0	0	0	0	0
FRRS1L	Disease related genes, Predicted membrane proteins	0	0	0	0	0	0	0	0
PMF1-BGLAP	Predicted intracellular proteins	0	0	0	0	0	0	0	0
RP11-20I23.1	Predicted membrane proteins	0	0	0	0	0	0	0	0
C6orf229	Predicted intracellular proteins	0	0	0	0	0	0	0	0
TBC1D3G	Predicted membrane proteins	0	0	0	0	0	0	0	0
RP11-505K9.4	Predicted intracellular proteins	0	0	0	0	0	0	0	0
MRC1	CD markers, Plasma proteins, Predicted membrane proteins	0	0	0	0	0	0	0	0
HSPB9	Predicted intracellular proteins	0	0	0	0	0	0	0	0
RP11-1035H13.3	Predicted membrane proteins	0	0	0	0	0	0	0	0
RP11-343C2.9	Predicted intracellular proteins	0	0	0	0	0	0	0	0
SCX	Predicted intracellular proteins, Transcription factors	1	0	0	0	0	0	0	0
C16orf95	Predicted intracellular proteins	0	0	0	0	0	0	0	0
KCNJ18	Disease related genes, Predicted membrane proteins	0	0	0	0	0	0	0	0
RP11-529K1.3	Predicted intracellular proteins	0	0	0	0	0	0	0	0
RP6-24A23.6	Predicted intracellular proteins	0	0	0	0	0	0	0	0
DUX4	Disease related genes, Potential drug targets, Predicted intracellular proteins, Transcription factors, Transporters	1	1	0	0	0	0	0	0
RP11-303E16.8	Predicted intracellular proteins, Predicted membrane proteins	0	0	0	0	0	0	0	0
ANKRD20A1	Predicted intracellular proteins	0	0	0	0	0	0	0	0
RP11-510M2.4	Predicted intracellular proteins	0	0	0	0	0	0	0	0
LINC00890	Predicted membrane proteins	0	0	0	0	0	0	0	0
RP11-152F13.10	Predicted intracellular proteins	0	0	0	0	0	0	0	0
RP4-576H24.4	Predicted intracellular proteins, Predicted secreted proteins	0	0	0	0	0	0	0	0
AC002310.13	Predicted intracellular proteins	0	0	0	0	0	0	0	0
XKR7	Predicted membrane proteins	0	0	0	0	0	0	0	0
RP11-343C2.11	Predicted intracellular proteins	0	0	0	0	0	0	0	0
CCPG1	Predicted intracellular proteins, Predicted membrane proteins	0	0	0	0	0	0	0	0
SULT1A3	Enzymes, Predicted intracellular proteins	0	0	0	1	0	0	0	0
TMEM178B	Predicted membrane proteins	0	0	0	0	0	0	0	0
RP11-1021N1.1	Predicted intracellular proteins	0	0	0	0	0	0	0	0
EPPK1	Predicted intracellular proteins	0	0	0	0	0	0	0	0
CLEC19A	Predicted secreted proteins	0	0	0	0	0	0	0	0
ZNF865	Predicted intracellular proteins	1	0	0	0	0	0	0	0
BOP1	Predicted intracellular proteins	0	0	0	0	0	0	0	1
GOLGA8T	Predicted intracellular proteins	0	0	0	0	0	0	0	0
MUC22	Predicted membrane proteins	0	0	0	0	0	0	0	0
FIGNL2	Predicted intracellular proteins	0	0	0	0	0	0	0	0
CTD-2568A17.1	Predicted membrane proteins	0	0	0	0	0	0	0	0
PECAM1	Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins	0	0	0	0	0	0	0	0
TEN1-CDK3	Predicted intracellular proteins	0	0	0	0	0	0	0	0
TUBB8	Disease related genes, Plasma proteins, Predicted intracellular proteins	0	0	0	0	0	0	0	0
TP53TG3B	Predicted intracellular proteins	0	0	0	0	0	0	0	0
TMEM249	Predicted intracellular proteins, Predicted membrane proteins	0	0	0	0	0	0	0	0
TPBGL	Predicted membrane proteins	0	0	0	0	0	0	0	0
PRSS46	Enzymes, Predicted intracellular proteins	0	0	0	1	1	0	0	0
GAN	Disease related genes, Plasma proteins, Predicted intracellular proteins	0	0	0	0	0	0	0	0
GOLGA6L7P	Predicted intracellular proteins	0	0	0	0	0	0	0	0
C15orf65	Cancer-related genes, Predicted intracellular proteins	0	0	0	0	0	0	1	0
LY6L	Predicted secreted proteins	0	0	0	0	0	0	0	0
SCRT1	Plasma proteins, Predicted intracellular proteins, Transcription factors	1	0	0	0	0	0	0	0
HPR	Enzymes, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins	0	0	0	1	1	0	0	0
RP11-77K12.1	Predicted intracellular proteins, Predicted membrane proteins	0	0	0	0	0	0	0	0
GOLGA8S	Predicted intracellular proteins	0	0	0	0	0	0	0	0
RP11-345J4.5	Predicted intracellular proteins	0	0	0	0	0	0	0	0
TCF24	Predicted intracellular proteins	1	0	0	0	0	0	0	0
RP11-350O14.18	Predicted secreted proteins	0	0	0	0	0	0	0	0
GOLGA8H	Predicted intracellular proteins	0	0	0	0	0	0	0	0
ISY1-RAB43	Predicted intracellular proteins	0	0	0	0	0	0	0	0
RP11-435I10.4	Predicted membrane proteins	0	0	0	0	0	0	0	0
MIA	Cancer-related genes, Predicted secreted proteins	0	0	0	0	0	0	1	0
RP11-515E23.1	Predicted intracellular proteins	0	0	0	0	0	0	0	0
PCDHGA9	Predicted membrane proteins	0	0	0	0	0	0	0	0
GFY	Predicted membrane proteins	0	0	0	0	0	0	0	0
RP11-81A22.5	Predicted intracellular proteins	0	0	0	0	0	0	0	0
RP1-302G2.5	Predicted secreted proteins	0	0	0	0	0	0	0	0
OCLM	Predicted membrane proteins	0	0	0	0	0	0	0	0
PCDHGB3	Plasma proteins, Predicted membrane proteins	0	0	0	0	0	0	0	0
CORO7	Predicted intracellular proteins	0	0	0	0	0	0	0	0
MMP12	Cancer-related genes, Enzymes, FDA approved drug targets, Predicted secreted proteins	0	0	0	1	1	0	1	0
CCER2	Predicted intracellular proteins, Predicted secreted proteins	0	0	0	0	0	0	0	0
RP3-422G23.4	Predicted membrane proteins	0	0	0	0	0	0	0	0
PCDHGA4	Predicted membrane proteins	0	0	0	0	0	0	0	0
LA16c-306E5.2	Predicted intracellular proteins	0	0	0	0	0	0	0	0
OR1D5	G-protein coupled receptors, Predicted membrane proteins	0	0	1	0	0	0	0	0
SPON1	Plasma proteins, Predicted secreted proteins	0	0	0	0	0	0	0	0
RP13-1032I1.10	Predicted intracellular proteins	0	0	0	0	0	0	0	0
OVCA2	Predicted intracellular proteins	0	0	0	0	0	0	0	0
MRPL12	Predicted intracellular proteins, Ribosomal proteins	0	0	0	0	0	0	0	1
C19orf84	Predicted intracellular proteins	0	0	0	0	0	0	0	0
FAM58A	Disease related genes, Predicted intracellular proteins	0	0	0	0	0	0	0	0
GTF2I	Disease related genes, Plasma proteins, Predicted intracellular proteins	1	0	0	0	0	0	0	0
ZNF234	Predicted intracellular proteins, Transcription factors	1	0	0	0	0	0	0	0
XXbac-BPG32J3.22	Predicted intracellular proteins	0	0	0	0	0	0	0	0
MYZAP	Predicted intracellular proteins	0	0	0	0	0	0	0	0
CTC-479C5.6	Predicted intracellular proteins	0	0	0	0	0	0	0	0
CTB-133G6.1	Predicted membrane proteins	0	0	0	0	0	0	0	0
PPIAL4A	Enzymes, Predicted intracellular proteins	0	0	0	1	0	0	0	0
LINC00675	Predicted membrane proteins	0	0	0	0	0	0	0	0
PPIAL4C	Enzymes, Predicted intracellular proteins	0	0	0	1	0	0	0	0
SRSF8	Predicted intracellular proteins	0	0	0	0	0	0	0	1
FAM72C	Predicted intracellular proteins	0	0	0	0	0	0	0	0
IKBKE	Enzymes, Predicted intracellular proteins	0	0	0	1	0	1	0	0
RP11-599B13.6	Predicted membrane proteins	0	0	0	0	0	0	0	0
MSMB	Cancer-related genes, Disease related genes, Predicted secreted proteins	0	0	0	0	0	0	1	0
LINC02210-CRHR1	Predicted membrane proteins	0	0	0	0	0	0	0	0
GDF2	Disease related genes, Plasma proteins, Predicted secreted proteins	0	0	0	0	0	0	0	0
LINC00672	Predicted membrane proteins	0	0	0	0	0	0	0	0
NBPF11	Predicted intracellular proteins	0	0	0	0	0	0	0	0
C1orf186	Predicted membrane proteins	0	0	0	0	0	0	0	0
ANXA8L1	Predicted intracellular proteins	0	0	0	0	0	0	0	0
NOTCH2NL	Predicted intracellular proteins	0	0	0	0	0	0	0	0
DYNLL2	Predicted intracellular proteins	0	0	0	0	0	0	0	0
MYH4	Plasma proteins, Predicted intracellular proteins	0	0	0	0	0	0	0	0
OTUD7B	Enzymes, Predicted intracellular proteins	0	0	0	1	1	0	0	0
RP13-582O9.6	Predicted intracellular proteins	0	0	0	0	0	0	0	0
CH17-360D5.1	Predicted membrane proteins	0	0	0	0	0	0	0	0
GJA5	Disease related genes, Predicted membrane proteins	0	0	0	0	0	0	0	0
CTD-2370N5.3	Predicted membrane proteins, Predicted secreted proteins	0	0	0	0	0	0	0	0
ANXA8	Predicted intracellular proteins	0	0	0	0	0	0	0	0
RBP3	Disease related genes, Enzymes, Potential drug targets, Predicted secreted proteins	0	0	0	1	1	0	0	0
RBM8A	Plasma proteins, Predicted intracellular proteins, Transporters	0	1	0	0	0	0	0	1
CTD-2510F5.6	Predicted intracellular proteins	0	0	0	0	0	0	0	0
TIMM23	Predicted membrane proteins	0	0	0	0	0	0	0	0
RNF115	Enzymes, Predicted intracellular proteins	0	0	0	1	0	0	0	0
AP000275.65	Predicted intracellular proteins	0	0	0	0	0	0	0	0
RPL17	Plasma proteins, Predicted intracellular proteins, Ribosomal proteins	0	0	0	0	0	0	0	1
ZNF488	Predicted intracellular proteins, Predicted secreted proteins	1	0	0	0	0	0	0	0
SEC22B	Predicted intracellular proteins, Predicted membrane proteins	0	0	0	0	0	0	0	0
FSBP	Predicted intracellular proteins	0	0	0	0	0	0	0	0
TXNIP	Cancer-related genes, Predicted intracellular proteins	0	0	0	0	0	0	1	0
SRGAP2	Predicted intracellular proteins	0	0	0	0	0	0	0	0
BAHCC1	Predicted intracellular proteins	0	0	0	0	0	0	0	0
RP11-159D12.5	Predicted intracellular proteins	0	0	0	0	0	0	0	0
RASSF5	Predicted intracellular proteins, RAS pathway related proteins	0	0	0	0	0	0	0	0
STRADA	Disease related genes, Enzymes, Potential drug targets, Predicted intracellular proteins	0	0	0	1	0	1	0	0
RP1-66C13.4	Predicted intracellular proteins	0	0	0	0	0	0	0	0
KLF14	Predicted intracellular proteins	1	0	0	0	0	0	0	0
NBPF15	Predicted intracellular proteins	0	0	0	0	0	0	0	0
NCOA4	Cancer-related genes, Disease related genes, Predicted intracellular proteins	0	0	0	0	0	0	1	0
MRPS21	Predicted intracellular proteins	0	0	0	0	0	0	0	1
GDF10	Plasma proteins, Predicted secreted proteins	0	0	0	0	0	0	0	0
MYO15B	Predicted intracellular proteins	0	0	0	0	0	0	0	0
TBC1D29	Predicted intracellular proteins	0	0	0	0	0	0	0	0
CTD-2200P10.1	Predicted intracellular proteins	0	0	0	0	0	0	0	0
RP11-618P17.4	Predicted intracellular proteins	0	0	0	0	0	0	0	0
FXYD1	Predicted membrane proteins, Predicted secreted proteins	0	0	0	0	0	0	0	0
AARSD1	Predicted intracellular proteins	0	0	0	0	0	0	0	1
AC006538.4	Predicted membrane proteins	0	0	0	0	0	0	0	0
ZNF850	Predicted intracellular proteins	1	0	0	0	0	0	0	0
PTGES3L	Predicted intracellular proteins	0	0	0	0	0	0	0	0
RP11-322E11.6	Predicted intracellular proteins	0	0	0	0	0	0	0	0
CTB-54O9.9	Predicted intracellular proteins	0	0	0	0	0	0	0	0
RP11-318A15.7	Predicted intracellular proteins	0	0	0	0	0	0	0	0
CTC-512J12.6	Predicted intracellular proteins	0	0	0	0	0	0	0	0
CTD-2006C1.13	Predicted intracellular proteins	0	0	0	0	0	0	0	0
LCN6	Predicted intracellular proteins, Predicted secreted proteins	0	0	0	0	0	0	0	0
CTD-2132N18.2	Predicted membrane proteins	0	0	0	0	0	0	0	0
CTD-2132N18.3	Predicted intracellular proteins	0	0	0	0	0	0	0	0
RP11-793H13.10	Predicted intracellular proteins	0	0	0	0	0	0	0	0
RP11-178C3.1	Predicted intracellular proteins	0	0	0	0	0	0	0	0
CTB-60B18.6	Predicted intracellular proteins, Predicted secreted proteins	0	0	0	0	0	0	0	0
CTC-454I21.3	Predicted intracellular proteins	0	0	0	0	0	0	0	0
UPK3BL	Predicted membrane proteins, Transporters	0	1	0	0	0	0	0	0
APOC4	Plasma proteins, Predicted secreted proteins	0	0	0	0	0	0	0	0
ZNF285	Predicted intracellular proteins, Transcription factors	1	0	0	0	0	0	0	0
S1PR2	Disease related genes, G-protein coupled receptors, Potential drug targets, Predicted membrane proteins	0	0	1	0	0	0	0	0
RP5-1052I5.2	Predicted intracellular proteins	0	0	0	0	0	0	0	0
RAD51L3-RFFL	Predicted intracellular proteins	0	0	0	0	0	0	0	0
CGB1	Predicted intracellular proteins, Predicted secreted proteins	0	0	0	0	0	0	0	0
FDX2	Predicted intracellular proteins	0	0	0	0	0	0	0	0
ZNF224	Plasma proteins, Predicted intracellular proteins, Transcription factors	1	0	0	0	0	0	0	0
LUZP6	Predicted intracellular proteins	0	0	0	0	0	0	0	0
AC006116.20	Predicted secreted proteins	0	0	0	0	0	0	0	0
AC024592.12	Predicted intracellular proteins, Predicted membrane proteins	0	0	0	0	0	0	0	0
CTB-102L5.4	Predicted intracellular proteins	0	0	0	0	0	0	0	0
SMIM22	Predicted membrane proteins	0	0	0	0	0	0	0	0
LIN37	Predicted intracellular proteins	0	0	0	0	0	0	0	0
NDUFA7	Predicted intracellular proteins	0	0	0	0	0	0	0	0
AC011513.3	Predicted secreted proteins	0	0	0	0	0	0	0	0
CCDC177	Predicted intracellular proteins	0	0	0	0	0	0	0	0
CTD-2207O23.12	Predicted intracellular proteins	0	0	0	0	0	0	0	0
MAGEA9B	Predicted intracellular proteins	0	0	0	0	0	0	0	0
SSX4	Cancer-related genes, Predicted intracellular proteins	0	0	0	0	0	0	1	0
CTD-2575K13.6	Predicted intracellular proteins	0	0	0	0	0	0	0	0
NBPF12	Predicted intracellular proteins	0	0	0	0	0	0	0	0
AC104534.3	Predicted intracellular proteins	0	0	0	0	0	0	0	0
GABRQ	FDA approved drug targets, Predicted membrane proteins	0	0	1	0	0	0	0	0
SLC6A14	Disease related genes, Potential drug targets, Predicted membrane proteins, Transporters	0	1	0	0	0	0	0	0
AC003002.4	Predicted intracellular proteins	0	0	0	0	0	0	0	0
